"id","name","description","strategy_criteria","buy_entry","buy_exit","sell_entry","sell_exit","sl_criteria","trlg_criteria","trlg_option","active"
"1212","Price-Cr-Ema650-SL-ema150","Price-Cr-Ema650-SL-ema150","prev_ema650","( curr_close > curr_ema650 && prev_close < prev_ema650 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema650 && prev_close > prev_ema650 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1213","Price-Cr-Ema700-SL-ema150","Price-Cr-Ema700-SL-ema150","prev_ema700","( curr_close > curr_ema700 && prev_close < prev_ema700 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema700 && prev_close > prev_ema700 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1214","Price-Cr-Ema750-SL-ema150","Price-Cr-Ema750-SL-ema150","prev_ema750","( curr_close > curr_ema750 && prev_close < prev_ema750 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema750 && prev_close > prev_ema750 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1215","Price-Cr-Ema800-SL-ema150","Price-Cr-Ema800-SL-ema150","prev_ema800","( curr_close > curr_ema800 && prev_close < prev_ema800 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema800 && prev_close > prev_ema800 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1216","Price-Cr-Ema850-SL-ema150","Price-Cr-Ema850-SL-ema150","prev_ema850","( curr_close > curr_ema850 && prev_close < prev_ema850 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema850 && prev_close > prev_ema850 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1217","Price-Cr-Ema900-SL-ema150","Price-Cr-Ema900-SL-ema150","prev_ema900","( curr_close > curr_ema900 && prev_close < prev_ema900 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema900 && prev_close > prev_ema900 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1218","Price-Cr-Ema950-SL-ema150","Price-Cr-Ema950-SL-ema150","prev_ema950","( curr_close > curr_ema950 && prev_close < prev_ema950 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema950 && prev_close > prev_ema950 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1219","Price-Cr-Ema1000-SL-ema150","Price-Cr-Ema1000-SL-ema150","prev_ema1000","( curr_close > curr_ema1000 && prev_close < prev_ema1000 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema1000 && prev_close > prev_ema1000 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1220","Price-Cr-Ema1050-SL-ema150","Price-Cr-Ema1050-SL-ema150","prev_ema1050","( curr_close > curr_ema1050 && prev_close < prev_ema1050 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema1050 && prev_close > prev_ema1050 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1221","Price-Cr-Ema1100-SL-ema150","Price-Cr-Ema1100-SL-ema150","prev_ema1100","( curr_close > curr_ema1100 && prev_close < prev_ema1100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema1100 && prev_close > prev_ema1100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1222","Price-Cr-Ema1150-SL-ema150","Price-Cr-Ema1150-SL-ema150","prev_ema1150","( curr_close > curr_ema1150 && prev_close < prev_ema1150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema1150 && prev_close > prev_ema1150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1223","Price-Cr-Ema1200-SL-ema150","Price-Cr-Ema1200-SL-ema150","prev_ema1200","( curr_close > curr_ema1200 && prev_close < prev_ema1200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema1200 && prev_close > prev_ema1200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1224","Price-Cr-Ema1250-SL-ema150","Price-Cr-Ema1250-SL-ema150","prev_ema1250","( curr_close > curr_ema1250 && prev_close < prev_ema1250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema1250 && prev_close > prev_ema1250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1225","Price-Cr-Ema1300-SL-ema150","Price-Cr-Ema1300-SL-ema150","prev_ema1300","( curr_close > curr_ema1300 && prev_close < prev_ema1300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema1300 && prev_close > prev_ema1300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1226","Price-Cr-Ema1350-SL-ema150","Price-Cr-Ema1350-SL-ema150","prev_ema1350","( curr_close > curr_ema1350 && prev_close < prev_ema1350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema1350 && prev_close > prev_ema1350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1227","Price-Cr-Ema1400-SL-ema150","Price-Cr-Ema1400-SL-ema150","prev_ema1400","( curr_close > curr_ema1400 && prev_close < prev_ema1400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema1400 && prev_close > prev_ema1400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1228","Price-Cr-Ema1450-SL-ema150","Price-Cr-Ema1450-SL-ema150","prev_ema1450","( curr_close > curr_ema1450 && prev_close < prev_ema1450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema1450 && prev_close > prev_ema1450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1229","Price-Cr-Ema1500-SL-ema150","Price-Cr-Ema1500-SL-ema150","prev_ema1500","( curr_close > curr_ema1500 && prev_close < prev_ema1500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_close < curr_ema1500 && prev_close > prev_ema1500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1301","Ema10-Cr-Ema100-SL-Ema100","Ema10-Cr-Ema100-SL-Ema100","prev_ema100","( curr_ema10 > curr_ema100 && prev_ema10 < prev_ema100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema100  ) ","( curr_ema10 < curr_ema100 && prev_ema10 > prev_ema100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema100  ) ","40","8","linear","0"
"1302","Ema10-Cr-Ema150-SL-Ema150","Ema10-Cr-Ema150-SL-Ema150","prev_ema150","( curr_ema10 > curr_ema150 && prev_ema10 < prev_ema150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema150  ) ","( curr_ema10 < curr_ema150 && prev_ema10 > prev_ema150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema150  ) ","40","8","linear","0"
"1303","Ema10-Cr-Ema200-SL-Ema200","Ema10-Cr-Ema200-SL-Ema200","prev_ema200","( curr_ema10 > curr_ema200 && prev_ema10 < prev_ema200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema200  ) ","( curr_ema10 < curr_ema200 && prev_ema10 > prev_ema200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema200  ) ","40","8","linear","0"
"1304","Ema10-Cr-Ema250-SL-Ema250","Ema10-Cr-Ema250-SL-Ema250","prev_ema250","( curr_ema10 > curr_ema250 && prev_ema10 < prev_ema250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema250  ) ","( curr_ema10 < curr_ema250 && prev_ema10 > prev_ema250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema250  ) ","40","8","linear","0"
"1305","Ema10-Cr-Ema300-SL-Ema300","Ema10-Cr-Ema300-SL-Ema300","prev_ema300","( curr_ema10 > curr_ema300 && prev_ema10 < prev_ema300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema300  ) ","( curr_ema10 < curr_ema300 && prev_ema10 > prev_ema300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema300  ) ","40","8","linear","0"
"1306","Ema10-Cr-Ema350-SL-Ema350","Ema10-Cr-Ema350-SL-Ema350","prev_ema350","( curr_ema10 > curr_ema350 && prev_ema10 < prev_ema350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema350  ) ","( curr_ema10 < curr_ema350 && prev_ema10 > prev_ema350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema350  ) ","40","8","linear","0"
"1307","Ema10-Cr-Ema400-SL-Ema400","Ema10-Cr-Ema400-SL-Ema400","prev_ema400","( curr_ema10 > curr_ema400 && prev_ema10 < prev_ema400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema400  ) ","( curr_ema10 < curr_ema400 && prev_ema10 > prev_ema400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema400  ) ","40","8","linear","0"
"1308","Ema10-Cr-Ema450-SL-Ema450","Ema10-Cr-Ema450-SL-Ema450","prev_ema450","( curr_ema10 > curr_ema450 && prev_ema10 < prev_ema450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema450  ) ","( curr_ema10 < curr_ema450 && prev_ema10 > prev_ema450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema450  ) ","40","8","linear","0"
"1309","Ema10-Cr-Ema500-SL-Ema500","Ema10-Cr-Ema500-SL-Ema500","prev_ema500","( curr_ema10 > curr_ema500 && prev_ema10 < prev_ema500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema500  ) ","( curr_ema10 < curr_ema500 && prev_ema10 > prev_ema500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema500  ) ","40","8","linear","0"
"1310","Ema10-Cr-Ema550-SL-Ema550","Ema10-Cr-Ema550-SL-Ema550","prev_ema550","( curr_ema10 > curr_ema550 && prev_ema10 < prev_ema550 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema550  ) ","( curr_ema10 < curr_ema550 && prev_ema10 > prev_ema550 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema550  ) ","40","8","linear","0"
"1311","Ema10-Cr-Ema600-SL-Ema600","Ema10-Cr-Ema600-SL-Ema600","prev_ema600","( curr_ema10 > curr_ema600 && prev_ema10 < prev_ema600 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema600  ) ","( curr_ema10 < curr_ema600 && prev_ema10 > prev_ema600 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema600  ) ","40","8","linear","0"
"1312","Ema10-Cr-Ema650-SL-Ema650","Ema10-Cr-Ema650-SL-Ema650","prev_ema650","( curr_ema10 > curr_ema650 && prev_ema10 < prev_ema650 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema650  ) ","( curr_ema10 < curr_ema650 && prev_ema10 > prev_ema650 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema650  ) ","40","8","linear","0"
"1313","Ema10-Cr-Ema700-SL-Ema700","Ema10-Cr-Ema700-SL-Ema700","prev_ema700","( curr_ema10 > curr_ema700 && prev_ema10 < prev_ema700 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema700  ) ","( curr_ema10 < curr_ema700 && prev_ema10 > prev_ema700 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema700  ) ","40","8","linear","0"
"1314","Ema10-Cr-Ema750-SL-Ema750","Ema10-Cr-Ema750-SL-Ema750","prev_ema750","( curr_ema10 > curr_ema750 && prev_ema10 < prev_ema750 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema750  ) ","( curr_ema10 < curr_ema750 && prev_ema10 > prev_ema750 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema750  ) ","40","8","linear","0"
"1315","Ema10-Cr-Ema800-SL-Ema800","Ema10-Cr-Ema800-SL-Ema800","prev_ema800","( curr_ema10 > curr_ema800 && prev_ema10 < prev_ema800 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema800  ) ","( curr_ema10 < curr_ema800 && prev_ema10 > prev_ema800 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema800  ) ","40","8","linear","0"
"1316","Ema10-Cr-Ema850-SL-Ema850","Ema10-Cr-Ema850-SL-Ema850","prev_ema850","( curr_ema10 > curr_ema850 && prev_ema10 < prev_ema850 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema850  ) ","( curr_ema10 < curr_ema850 && prev_ema10 > prev_ema850 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema850  ) ","40","8","linear","0"
"1317","Ema10-Cr-Ema900-SL-Ema900","Ema10-Cr-Ema900-SL-Ema900","prev_ema900","( curr_ema10 > curr_ema900 && prev_ema10 < prev_ema900 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema900  ) ","( curr_ema10 < curr_ema900 && prev_ema10 > prev_ema900 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema900  ) ","40","8","linear","0"
"1318","Ema10-Cr-Ema950-SL-Ema950","Ema10-Cr-Ema950-SL-Ema950","prev_ema950","( curr_ema10 > curr_ema950 && prev_ema10 < prev_ema950 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema950  ) ","( curr_ema10 < curr_ema950 && prev_ema10 > prev_ema950 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema950  ) ","40","8","linear","0"
"1319","Ema10-Cr-Ema1000-SL-Ema1000","Ema10-Cr-Ema1000-SL-Ema1000","prev_ema1000","( curr_ema10 > curr_ema1000 && prev_ema10 < prev_ema1000 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1000  ) ","( curr_ema10 < curr_ema1000 && prev_ema10 > prev_ema1000 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1000  ) ","40","8","linear","0"
"1320","Ema10-Cr-Ema1050-SL-Ema1050","Ema10-Cr-Ema1050-SL-Ema1050","prev_ema1050","( curr_ema10 > curr_ema1050 && prev_ema10 < prev_ema1050 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1050  ) ","( curr_ema10 < curr_ema1050 && prev_ema10 > prev_ema1050 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1050  ) ","40","8","linear","0"
"1321","Ema10-Cr-Ema1100-SL-Ema1100","Ema10-Cr-Ema1100-SL-Ema1100","prev_ema1100","( curr_ema10 > curr_ema1100 && prev_ema10 < prev_ema1100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1100  ) ","( curr_ema10 < curr_ema1100 && prev_ema10 > prev_ema1100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1100  ) ","40","8","linear","0"
"1322","Ema10-Cr-Ema1150-SL-Ema1150","Ema10-Cr-Ema1150-SL-Ema1150","prev_ema1150","( curr_ema10 > curr_ema1150 && prev_ema10 < prev_ema1150 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1150  ) ","( curr_ema10 < curr_ema1150 && prev_ema10 > prev_ema1150 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1150  ) ","40","8","linear","0"
"1323","Ema10-Cr-Ema1200-SL-Ema1200","Ema10-Cr-Ema1200-SL-Ema1200","prev_ema1200","( curr_ema10 > curr_ema1200 && prev_ema10 < prev_ema1200 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1200  ) ","( curr_ema10 < curr_ema1200 && prev_ema10 > prev_ema1200 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1200  ) ","40","8","linear","0"
"1324","Ema10-Cr-Ema1250-SL-Ema1250","Ema10-Cr-Ema1250-SL-Ema1250","prev_ema1250","( curr_ema10 > curr_ema1250 && prev_ema10 < prev_ema1250 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1250  ) ","( curr_ema10 < curr_ema1250 && prev_ema10 > prev_ema1250 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1250  ) ","40","8","linear","0"
"1325","Ema10-Cr-Ema1300-SL-Ema1300","Ema10-Cr-Ema1300-SL-Ema1300","prev_ema1300","( curr_ema10 > curr_ema1300 && prev_ema10 < prev_ema1300 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1300  ) ","( curr_ema10 < curr_ema1300 && prev_ema10 > prev_ema1300 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1300  ) ","40","8","linear","0"
"1326","Ema10-Cr-Ema1350-SL-Ema1350","Ema10-Cr-Ema1350-SL-Ema1350","prev_ema1350","( curr_ema10 > curr_ema1350 && prev_ema10 < prev_ema1350 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1350  ) ","( curr_ema10 < curr_ema1350 && prev_ema10 > prev_ema1350 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1350  ) ","40","8","linear","0"
"1327","Ema10-Cr-Ema1400-SL-Ema1400","Ema10-Cr-Ema1400-SL-Ema1400","prev_ema1400","( curr_ema10 > curr_ema1400 && prev_ema10 < prev_ema1400 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1400  ) ","( curr_ema10 < curr_ema1400 && prev_ema10 > prev_ema1400 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1400  ) ","40","8","linear","0"
"1328","Ema10-Cr-Ema1450-SL-Ema1450","Ema10-Cr-Ema1450-SL-Ema1450","prev_ema1450","( curr_ema10 > curr_ema1450 && prev_ema10 < prev_ema1450 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1450  ) ","( curr_ema10 < curr_ema1450 && prev_ema10 > prev_ema1450 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1450  ) ","40","8","linear","0"
"1329","Ema10-Cr-Ema1500-SL-Ema1500","Ema10-Cr-Ema1500-SL-Ema1500","prev_ema1500","( curr_ema10 > curr_ema1500 && prev_ema10 < prev_ema1500 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg || curr_close < curr_ema1500  ) ","( curr_ema10 < curr_ema1500 && prev_ema10 > prev_ema1500 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg || curr_close > curr_ema1500  ) ","40","8","linear","0"
"1401","Ema10-Cr-Ema100-SL-NoTh","Ema10-Cr-Ema100-SL-NoTh","prev_ema100","( curr_ema10 > curr_ema100 && prev_ema10 < prev_ema100 ) ","( curr_close <  signal_sl || curr_close  < signal_trlg  ) ","( curr_ema10 < curr_ema100 && prev_ema10 > prev_ema100 ) ","( curr_close >  signal_sl || curr_close  > signal_trlg  ) ","40","8","linear","0"
